,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
137,Sueco,Paralyzed,5svL1PkWw8hPEAOdTNLexy,61,2021,pop,0.588,0.856,0,-5.288,0,0.0648,0.00128,2.78e-06,0.109,0.359,150.008,163260,4,True
138,Goanna Gang,Oh Where Oh Where Has My Little Dog Gone,2baU63G9LissJTfeFwHyWS,0,2007,party,0.751,0.338,0,-11.063,1,0.0427,0.591,0.0,0.0485,0.92,82.523,47773,1,False
139,Peter Wackel,Ich verkaufe meinen Körper,3NXZKCnMY9I4neCpaHF906,54,2017,disco,0.693,0.997,8,-2.362,0,0.234,0.0806,0.0,0.269,0.336,139.961,193107,4,False
140,Alicia Keys,Teenage Love Affair,34ClgyHf8Awds1ew9vMX26,49,2007,pop,0.636,0.826,11,-4.668,1,0.161,0.632,0.0,0.197,0.677,87.665,190200,4,True
141,Thomas Rhett,Something To Do With My Hands,6dAmzFMCkPUqyed7488yY8,29,2012,country,0.582,0.913,1,-4.211,1,0.0387,0.00159,3.82e-05,0.0961,0.516,126.12,200560,4,True
142,Carl Thomas,Summer Rain,0NBHHa8wwwmBnn3aAzX5wJ,51,2000,pop,0.667,0.627,6,-10.488,0,0.0654,0.0972,5.19e-05,0.111,0.784,186.081,232560,4,True
143,Trio Chapahall's,Sapatilha - Ao Vivo,2DyT0A8qCm1p0aUks66MPI,8,2000,sertanejo,0.667,0.502,2,-10.017,1,0.0422,0.00851,0.0,0.276,0.75,162.99,202107,4,False
144,Rascal Flatts,Winner At A Losing Game,3f9X0GdtSSq06xZVJZ5S5T,38,2007,country,0.443,0.599,7,-6.604,1,0.026,0.207,0.0,0.107,0.399,171.879,286613,4,True
145,Rebecca Lynn Howard,Forgive,6ry1WIweLN1nlQTNIYZ0JB,36,2002,country,0.612,0.461,7,-5.698,1,0.0317,0.0441,0.0,0.103,0.232,134.281,238573,4,True
146,Trio Nordestino,O Vovô do Baião - Ao Vivo,2eqEew0ZJaPB9FkvJbeOv9,1,2013,forro,0.631,0.82,2,-5.564,1,0.0737,0.498,0.0,0.173,0.91,183.935,157205,4,False
147,BLACKPINK,How You Like That,4SFknyjLcyTLJFPKD2m96o,75,2020,k-pop,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956,4,True
148,Keith Lowell Jensen,Charlie Chaplin,46S9ZaXv5KekoDlF2ymDzn,3,2018,comedy,0.666,0.48,5,-15.23,1,0.936,0.728,0.0,0.787,0.67,106.115,264240,4,False
149,Starley,Call On Me,52tbWCKaMaSLpYNw71XO9l,40,2016,dance,0.791,0.654,0,-7.109,1,0.0417,0.126,0.0,0.0839,0.5,97.995,161633,4,True
150,Morgan Wallen,Warning,64SCQtbRtmO28ks1QhS3w5,69,2021,country,0.633,0.664,10,-5.037,1,0.0294,0.46,0.0,0.108,0.268,115.058,156747,4,True
151,Blake Shelton,Neon Light,289hx4t6fH2BBe8p6cnXo1,51,2014,country,0.666,0.78,2,-5.847,1,0.048,0.0189,1.01e-06,0.0635,0.923,154.056,221402,4,True
152,Joyhauser,Megalomania,0ooPzIyAAgMEOSMDbYdpek,20,2018,techno,0.672,0.685,7,-8.535,1,0.0397,0.00164,0.787,0.203,0.109,128.005,487869,3,False
153,Lifehouse,You And Me,0815caqt2Lytro5EIzMufT,74,2005,alt-rock,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,195493,3,True
154,Strike Anywhere,Asleep,7u1aG3uF1fcgFptYZehzDv,9,2005,ska,0.302,0.887,9,-4.758,1,0.0462,0.000321,0.0,0.22,0.775,114.479,153507,4,False
155,Felix Martin,Le Temps Des Cathédrales (from NOTRE DAME DE PARIS),63jq5VwhSf3MBUwuAIQz1C,0,2004,show-tunes,0.404,0.315,0,-7.415,0,0.0325,0.739,3.57e-06,0.195,0.178,71.686,201852,4,False
156,Kylie Minogue,Promises,4fWoGsWID9MDWBRP4ufIvY,14,2003,dance,0.733,0.778,4,-6.892,0,0.0374,0.0335,1.11e-05,0.0714,0.884,102.034,197067,4,False
157,Jeff Buckley,"So Real - Live at Cabaret Metro, Chicago, IL, May 13, 1995",4GlvRdihDCumkiVAq5S7BQ,14,2000,singer-songwriter,0.374,0.746,4,-9.899,0,0.168,0.0793,0.000183,0.889,0.224,82.953,441851,3,False
158,George Strait,How 'Bout Them Cowgirls,7DJBy7gCXi2NkcgoIvPLcG,50,2006,country,0.616,0.812,4,-4.618,1,0.036,0.377,0.0,0.304,0.399,117.033,235800,4,True
159,Taylor Swift,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,75,2017,pop,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,208187,4,True
160,Homesafe,Permanent Resolution,0s5m3QC7n1nOfthZkdm4fU,29,2022,emo,0.356,0.991,9,-2.166,1,0.207,0.000116,1.52e-05,0.32,0.228,173.933,201049,4,False
161,Richard Wagner,"Die Walküre, WWV 86B: Walkürenritt",1stK9V10SN9GV0gXD7SRMa,24,2008,classical,0.265,0.452,4,-9.567,0,0.0484,0.946,0.000475,0.108,0.187,89.67,316000,3,False
162,Bby Eco,Nights On Earth,4OcgKTZER0mw8DG8syEFeE,32,2021,club,0.66,0.353,0,-10.3,0,0.0459,0.955,0.286,0.367,0.126,140.981,109149,4,False
163,Obligatorisk Tortyr,3+3,0rvvL6nItyERIR49d0BUQz,0,2014,grindcore,0.24,0.974,8,-6.405,1,0.141,2.22e-06,3.41e-06,0.068,0.0484,123.838,65573,4,False
164,BTS,My Time,0YJFlxeHMUr9MxSDQVuQJA,69,2020,k-pop,0.674,0.641,0,-5.139,0,0.0339,0.149,0.0,0.0925,0.664,99.91,234458,4,True
165,J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5,60,2018,hip-hop,0.691,0.487,1,-6.416,1,0.268,0.0299,0.0,0.0868,0.358,104.98,218954,3,True
166,Dierks Bentley,Sideways,19DnL1HnJiijuEfaiS0Eus,58,2009,country,0.624,0.915,5,-2.627,0,0.0364,0.141,0.0,0.386,0.815,108.046,184160,3,True
167,Lil Baby,On Me,4Iedi94TIaB2GGb1nMB68v,75,2020,hip-hop,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4,True
168,Jason Aldean,Blame It On You,2CwG4BXIlGmmYLDmDvwMTH,57,2019,country,0.484,0.783,2,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918,215360,4,True
169,John Mayer,No Such Thing,6Vecwo7AHst9V2CE3kmwr0,61,2001,songwriter,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,231467,4,True
170,Sticky Kids,One Two Three,61ZMeegEoa75uevYwGJORj,11,2004,party,0.625,0.344,8,-8.906,1,0.0291,0.913,4.84e-06,0.281,0.493,98.711,110173,4,False
171,Korn,Beat It Upright,1VlW3owKPeiEtxMaHkq4Pv,37,2002,alt-rock,0.579,0.927,1,-2.666,0,0.0455,3.82e-05,0.0739,0.154,0.339,97.007,255520,4,False
172,Eve,Tokyo Ghetto,4iiImoJUNnE4MpH3r1l5P4,53,2019,rock,0.692,0.81,11,-2.992,0,0.0502,0.0081,1.78e-06,0.315,0.868,140.027,240324,4,False
173,Eazy-E,Boyz-N-The Hood,0z0ZTs5iDCyNFZU7DI29lQ,39,2016,funk,0.79,0.467,1,-9.815,1,0.281,0.0195,0.0,0.352,0.671,87.83,337134,4,True
174,2Pac,Until The End Of Time,5avQSAKB1dOEeIQBqV4jgW,56,2001,funk,0.757,0.706,8,-6.665,1,0.203,0.0267,0.0,0.197,0.375,96.976,266507,4,True
175,Gwen Stefani,Crash,6HJxf2Vnveoo5Hm7sZ7qOp,36,2004,dance,0.785,0.929,9,-1.635,1,0.0424,0.0192,0.0,0.873,0.93,126.23,246613,4,True
176,Luke Combs,The Other Guy,0jcZ1uIHmvh6Is9T6hXOUk,61,2020,country,0.567,0.726,6,-4.705,1,0.0309,0.216,0.0,0.12,0.319,141.92,190720,4,True
177,The Paynes,Out of This World,7xwStEuUpae1axeXNXcj8i,17,2009,gospel,0.681,0.755,8,-4.468,1,0.0329,0.633,1.32e-06,0.252,0.781,122.327,198973,4,False
178,Leonard Dembo,Chitekete,3At6wU4K3LrOvHWgqgzLuX,26,2006,groove,0.528,0.525,4,-11.852,0,0.0376,0.187,0.000861,0.341,0.729,133.222,863013,4,False
179,Jebroer,Broederschap 2013,6bXPCaa0lhWsRR2XVswPWK,6,2016,hardstyle,0.769,0.782,1,-5.52,1,0.0672,0.0219,2.31e-06,0.199,0.499,93.984,186627,4,False
180,"Tyler, The Creator",OKRA,74ZovzRxHBvCq5yIwe8boh,61,2018,hip-hop,0.589,0.57,1,-9.54,1,0.361,0.0456,1.51e-06,0.137,0.441,136.203,151027,4,True
181,Alan Menken,The Battle - Remastered 2022,1CZQd4s93YtBuCu3t4CoET,13,2022,show-tunes,0.251,0.223,7,-14.135,0,0.0308,0.785,0.216,0.104,0.121,149.518,219467,4,False
182,Sergei Lemeshev,Меж крутых бережков,2ekuOuCfS6k0fNnxkyLHVb,0,2022,romance,0.294,0.133,0,-17.964,1,0.052,0.994,5.68e-06,0.12,0.31,82.033,184213,3,False
183,Cole Swindell,Single Saturday Night,1irAliF0T8sLIOPJp6n7rU,60,2020,country,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949,187684,4,True
184,Little Big Town,Boondocks,3duP6mBVDsHM8ioN7o7dAK,66,2005,country,0.41,0.78,9,-5.391,1,0.0332,0.211,0.0,0.48,0.695,88.016,272347,4,True
185,Asher Roth,Lark On My Go-Kart,7g1yl3UgC1m0E1qPqCDwwZ,32,2009,hip-hop,0.591,0.835,2,-2.824,1,0.355,0.558,6.59e-06,0.115,0.376,121.925,174533,5,True
186,Lonestar,With Me,61XldWSH5dFwosPZToxNOf,21,2001,country,0.617,0.907,9,-4.983,1,0.0399,0.0597,0.0,0.136,0.666,112.696,231840,4,True
187,Ashley Tisdale,He Said She Said,0jTTjg6q4jsd2RhuHwTvLj,52,2007,dance,0.694,0.709,7,-6.205,0,0.103,0.0966,0.0,0.267,0.566,114.966,188000,4,True
188,Harold Budd,A Song For Lost Blossoms,1OwC2fh0xzGNXMMytO5i8G,7,2008,ambient,0.257,0.0348,10,-28.819,0,0.0369,0.981,0.582,0.168,0.0617,110.353,281627,4,False
189,Christine Brown,Hello Someone,3iBBWcPvkqlmdCxE21irBo,11,2016,new-age,0.29,0.14,8,-20.391,1,0.0437,0.933,0.873,0.113,0.128,70.025,329493,4,False
190,Eminem,Elevator,26rUU3JZ9JB9OkEuG9mb3e,48,2009,hip-hop,0.796,0.793,7,-3.911,1,0.318,0.323,0.0,0.332,0.556,90.51,292933,4,True
191,Fetty Wap,RGF Island,1iuljeYz6ZG3GTJOZZkoer,57,2015,hip-hop,0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,173893,4,True
192,M2M,Don't Say You Love Me,65i1UPsUtPlEVzewEZR6sY,53,2000,dance,0.627,0.723,1,-6.241,0,0.0341,0.0141,3.66e-05,0.118,0.596,97.555,225200,4,True
193,Zac Brown Band,Jump Right In,6czEmVcntPHqHBYt2eRpgY,56,2012,country,0.699,0.819,1,-5.111,1,0.058,0.0886,0.0,0.143,0.654,104.02,180813,4,True
194,Totalselfhatred,Spirituelles Equilibrium,3dkoPapLmfYomJTyRcLjdC,24,2008,black-metal,0.348,0.904,2,-4.63,1,0.079,3.98e-06,0.809,0.29,0.0381,119.979,278333,4,False
195,Little Big Town,Day Drinking,1pxXqJZBrCREdC0s4Xs6Xz,57,2014,country,0.591,0.959,9,-2.515,1,0.057,0.103,0.0,0.779,0.86,163.883,178840,4,True
196,Les Garçons Bouchers,"Chinatown (Nuit Coquine, Nuit de Pine)",6AGHIYSp0JE0BTrl6AvWh7,10,2002,french,0.487,0.988,2,-5.998,1,0.109,0.023,3.15e-05,0.0909,0.443,149.721,109387,4,False
197,tyDi,Until I Met You,6JC3HipvVWlICAU95Jai6D,11,2014,trance,0.617,0.921,4,-6.416,0,0.0383,0.00526,0.000393,0.0937,0.283,128.001,322666,4,False
198,Aska Yang,洋蔥,1YUqUoAsUNK3lWZ0L2paws,54,2008,pop,0.607,0.544,0,-5.043,1,0.0282,0.242,0.0,0.106,0.236,129.967,278400,4,False
199,Taylor Swift,Love Story,1vrd6UOGamcKNGnSHJQlSt,67,2008,pop,0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984,235267,4,True
200,OOIOO,kawasemi Ah,1uxhSPG2TZcPWzz2i6HAva,18,2019,psych-rock,0.519,0.693,9,-6.239,1,0.0476,0.00639,0.0579,0.13,0.117,110.176,504193,4,False
201,Robin Thicke,Lost Without U,4V2F0DZrAXOWq9hkwMMG3x,62,2006,dance,0.664,0.351,0,-12.136,1,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147,5,True
202,iKON,LOVE ME,6OCwktCtDcutcJiD0XtDhQ,38,2018,k-pop,0.691,0.984,2,-2.02,1,0.0444,0.0961,0.0,0.367,0.973,159.98,208808,4,False
203,Funeral For A Friend,The Great Wide Open,101rq81krtGqZQiFQ3bDDA,14,2007,hardcore,0.452,0.876,11,-2.512,1,0.0435,0.000523,0.0,0.268,0.445,147.079,212360,4,False
204,VCTMS,The Nine,6xfipTp9zETxipiVmkiwYp,12,2014,death-metal,0.213,0.989,4,-5.709,1,0.127,0.000312,0.0214,0.234,0.039,107.601,189112,4,False
205,J. Cole,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,87,2014,hip-hop,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799,4,True
206,Drake,Overdrive,7hRlTK3mgFTBEjX7DjqBsI,59,2022,hip-hop,0.502,0.645,2,-10.611,0,0.122,0.444,0.00964,0.107,0.518,109.739,202451,4,True
207,Shounak Abhisheki,Atulit Bal Dhama,5L3Vv8WzRVTeqbIUxEmyFV,2,2001,indian,0.511,0.298,1,-8.746,1,0.0345,0.909,0.0,0.112,0.35,86.507,112413,4,False
208,3OH!3,Don't Trust Me,3bsDo5vjjJI7O8VuytGIrc,33,2019,punk,0.757,0.629,7,-5.582,0,0.125,0.018,0.0,0.339,0.711,129.946,194613,4,True
209,Brett Young,Mercy,2VIPU72L6tIR4w8J8ap6Kp,65,2017,country,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,217120,4,True
210,Sheath,Evening At The Lake,7MY9Gd3FsELm0hxgbBX9BD,22,2021,indian,0.619,0.109,9,-16.335,0,0.0423,0.98,0.82,0.0599,0.109,75.031,174904,4,False
211,Marc Broussard,Why Should She Wait (feat. Sara Bareilles),0HIYzK9h2W6fPrzrTFlCHo,12,2008,acoustic,0.605,0.811,0,-3.662,1,0.0583,0.225,0.0,0.158,0.704,80.549,212320,4,False
212,Lil Baby,Russian Roulette,23tyRvp2QIoxukwDvVxq3J,61,2022,hip-hop,0.596,0.659,10,-5.686,0,0.35,0.0395,0.0,0.124,0.332,81.188,175883,4,True
213,Randy Houser,How Country Feels,6aUhfNWYnMThF3TGtuYUUu,66,2013,country,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,185907,4,True
214,Brutal Truth,Powderburn,2bCZbrBu0GYXs2My7YEWUC,0,2009,grindcore,0.336,0.994,1,-6.593,1,0.146,0.000262,0.0313,0.299,0.0379,100.782,114720,4,False
215,Trio Parada Dura,Homem de Pedra / Barco de Papel / Camisola Preta,1rGivJd6vouZqdGlbusfCG,19,2008,sertanejo,0.534,0.68,7,-4.066,1,0.0294,0.42,0.0,0.258,0.62,174.041,243560,4,False
216,Elvis Presley,Maybellene - Live,24RU0v77nCsPHEUFEGLM9x,15,2017,rock-n-roll,0.525,0.524,9,-11.984,1,0.499,0.986,0.0174,0.694,0.739,119.434,189053,4,False
217,MxPx,The Times,5j27eA2Dr7SW2QPG9e8fv1,7,2012,ska,0.48,0.943,7,-4.795,1,0.0402,0.0103,0.000201,0.249,0.717,162.012,173044,4,False
218,Anita Mui,我們都哭了,0nrogWLqAp07YuYp2bq0KF,6,2004,cantopop,0.556,0.107,7,-14.685,1,0.0311,0.927,1.12e-06,0.139,0.132,70.352,152000,4,False
219,Carrie Underwood,Smoke Break,46W2wkCzFerbeQbNz3EIaa,48,2015,pop,0.453,0.839,11,-3.702,1,0.0511,0.0513,0.0,0.348,0.55,160.16,198333,4,True
220,Alaskan Tapes,Adrift,6JEPngTv2nOABYroJCA1Ye,15,2017,ambient,0.205,0.0046,0,-37.606,0,0.0359,0.966,0.969,0.0971,0.0363,71.154,263089,5,False
221,Keith Urban,Your Everything,3IgStZuiKavUbUPWn3Pyy6,44,2007,country,0.549,0.54,9,-5.76,1,0.027,0.0399,0.0,0.0688,0.361,139.714,239360,4,True
222,JoJo,Too Little Too Late,4T4NLIMypdmyUwK54jECk4,70,2006,dance,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,221720,4,True
223,Teodoro & Sampaio,Caro Amigo,59OEBVvqMXqCjiGM9WpRD1,7,2003,sertanejo,0.596,0.471,2,-10.631,1,0.0313,0.136,0.0,0.214,0.473,102.166,196023,4,False
224,Lupe Fiasco,Sunshine,7JjIWXd0RopJ8wSMTIsfZr,42,2006,hip-hop,0.543,0.82,10,-4.559,0,0.269,0.0377,0.0,0.186,0.563,89.387,235520,4,False
225,Pearl Jam,I Am Mine,79pY2Z5eFvXMt9bSdHLrnA,59,2002,alt-rock,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,215333,3,True
226,Joe,If You Lose Her,3cPa4FG8CCti3K9jl9Mhwu,32,2014,soul,0.705,0.574,2,-8.995,1,0.0853,0.291,5.04e-06,0.152,0.736,77.577,253439,4,False
227,Morgan Wallen,Wine Into Water,0oPRfdP48RM4bd3xBFyiRo,75,2023,country,0.564,0.829,6,-5.842,1,0.0281,0.0466,0.000184,0.118,0.393,122.038,223968,4,True
228,Franz Burgmüller,"18 Études, Op. 109: No. 13, L'orage",2UgfeKNaDjGuPqVRJLuV7J,38,2019,german,0.207,0.138,2,-21.744,0,0.036,0.963,0.901,0.106,0.231,85.158,86240,4,False
229,DJ Chus,Iberican! Grooves - Cymbalgroove,7xp1rlfIqYbEOkIIa5HbFA,0,2002,house,0.801,0.974,11,-12.32,1,0.0528,5.12e-05,0.936,0.618,0.425,128.003,430126,4,False
230,Sean Paul,She Doesn't Mind,1zZIGnXIcDKU8QIUkR20nK,54,2012,dance,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787,4,True
231,The Fray,Heartless,7yuWHdSLrknIYMgbkdmPOS,45,2016,piano,0.394,0.693,9,-6.993,1,0.0938,0.675,0.0,0.115,0.433,164.004,255907,4,True
232,Luna Li,2516,0R6sz2EUOMSM3qaZHEpG63,66,2021,garage,0.514,0.693,6,-5.562,0,0.0263,0.0551,0.824,0.195,0.771,89.984,68000,4,False
233,Rascal Flatts,These Days,5nWgEBtaRwVrCMjer1RtLm,53,2002,country,0.587,0.778,7,-4.233,1,0.0343,0.31,0.0,0.318,0.319,81.943,254493,4,True
234,The Darrow Chem Syndicate,Imminent The Bomb - Kid Panel Remix,6g7XFiBeULFSJ5ZC2Mt3Gc,1,2020,breakbeat,0.735,0.932,7,-3.682,0,0.0533,0.000624,0.317,0.0474,0.575,130.016,254769,4,False
235,Savoy,You & I,4XCA3QEK4PTSLSD7d31j4d,4,2013,dubstep,0.548,0.936,2,-4.172,0,0.112,0.0672,0.873,0.0809,0.669,125.009,365039,4,False
236,Powerwolf,Sermon of Swords,0XBLybRFKB2lIG0xnIn6Mu,41,2021,german,0.444,0.95,5,-5.971,0,0.0589,0.000961,0.0,0.277,0.345,104.252,198520,4,False
237,Ice Cube,Why We Thugs,5880eYQmXx3c3oD22IljIt,66,2006,funk,0.683,0.59,1,-5.423,1,0.458,0.326,0.0,0.148,0.653,100.892,224107,4,True
238,Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1,75,2013,pop,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,4,True
239,Izabella Jur'eva,Vengerskaja pesnja,11A1vuR7LieQ5QfK5yfsMn,0,2001,romance,0.48,0.27,8,-10.977,0,0.0665,0.979,0.0166,0.206,0.467,81.441,184322,4,False
240,Shawn Mendes,Life Of The Party,14hJ5tc1VCFMWhVn9axRTC,60,2015,pop,0.666,0.615,10,-4.995,1,0.0314,0.0663,0.0,0.111,0.161,113.978,214533,4,True
241,Selena Gomez,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,81,2020,pop,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4,True
242,Noisia,Stigma - Burr Oak Remix,2aRWAz05qiQ9j5HgX7xNHC,23,2022,breakbeat,0.55,0.865,7,0.025,1,0.0473,0.0085,0.894,0.409,0.12,171.973,273488,4,False
243,Young M.A,OOOUUU,0D21XvHcVsIvJM6FcGY2BT,53,2016,hip-hop,0.64,0.819,7,-4.108,1,0.455,0.533,0.0,0.156,0.623,166.012,234526,4,True
244,Key Glock,Dirt,04nN9vTH0g61TjyrM0nK2c,66,2023,hip-hop,0.784,0.477,5,-11.788,0,0.0628,0.002,4.49e-06,0.285,0.257,124.988,222768,4,True
245,Efkan Şeşen,Polyushka Polye,3UsuLZbjEIrrGnCwC9QDRe,43,2008,folk,0.454,0.546,9,-9.748,0,0.0985,0.179,0.887,0.107,0.286,124.842,211046,4,False
246,Mighty Diamonds,Jail House,04VOEmiCP3pAnLsIe03HBu,12,2013,dancehall,0.716,0.555,4,-6.804,0,0.0443,0.323,0.0,0.156,0.888,75.948,157053,4,False
247,Mr. Cheeks,"Lights, Camera, Action!",36gOOIQaBwXZVKL5z2vC3Z,46,2001,pop,0.792,0.93,1,-6.32,1,0.0693,0.115,0.0,0.292,0.812,105.505,261027,4,True
248,Destiny's Child,"Jumpin', Jumpin'",4RLTvoObapQSV9fyjhWB29,27,2000,dance,0.761,0.688,1,-4.503,1,0.0601,0.00515,0.00153,0.0358,0.718,88.99,227600,4,True
249,Maraca,Obbatalá Ayacuna,1V3Prppld7GZJltOhJQ9xC,2,2002,salsa,0.493,0.648,5,-6.866,0,0.0805,0.536,0.00416,0.0803,0.857,156.015,397027,3,False
250,Trey Songz,Foreign,0tyYpW6eJ2q7Dtfyc3v7rO,46,2015,hip-hop,0.749,0.643,5,-7.424,0,0.114,0.0254,0.0,0.101,0.651,123.92,249000,4,True
251,Yo Gotti,Juice,1psC5iHzQxaTMZ5dWGfM6I,46,2017,hip-hop,0.887,0.568,2,-5.853,1,0.323,0.00171,1.11e-05,0.0812,0.754,162.038,149242,4,True
252,The Prophet,Sexx Druxx - Sensation 2005,2ykssxdJpg2IVB8xG1CceK,1,2008,hardstyle,0.592,0.892,10,-5.749,1,0.0576,0.073,0.0343,0.0493,0.0907,154.999,336827,4,False
253,Leci Brandao,Ousadia do olhar,6H1UvMJhFNijPsl07uQk9F,4,2003,samba,0.724,0.808,11,-7.821,0,0.105,0.47,0.0,0.104,0.933,89.574,200960,4,False
254,Pyotr Ilyich Tchaikovsky,Symphony No. 3 in D Major ‘Polish’ Op. 29: III. Andante elegiaco,7IwAD5JwfK3eQ8wLTwuebe,26,2017,classical,0.0961,0.0313,2,-25.011,1,0.0477,0.97,0.819,0.07,0.0366,74.933,600240,3,False
255,Ankit Tiwari,Ek Villain Mashup (Mashup By Dj Kiran Kamath)[Remix By Mashup By Dj Kiran Kamath],1TnYkFwGsWMZLiFXs2zXPf,46,2014,pop-film,0.574,0.797,1,-5.433,0,0.0336,0.189,0.0,0.205,0.43,102.181,268353,4,False
256,БИРТМАН,Подбухну,31v2fEKI18dvbHeREk7ibr,30,2019,ska,0.813,0.869,9,-4.627,1,0.0444,0.0948,1.53e-06,0.0838,0.918,144.959,172199,4,False
257,Sufjan Stevens,I Am Santa's Helper,7hQC2hdT5mWi2haivdUJmh,9,2012,singer-songwriter,0.346,0.496,10,-10.342,1,0.0553,0.796,0.0,0.119,0.163,126.533,111480,4,False
258,Ella Mai,Shot Clock,2GlATHCDbLW7xq5BE0Bz5g,62,2018,dance,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,201609,1,True
259,Billie Eilish,Halley's Comet,5XsAal7ZcWg1I5T4NcRjkv,73,2021,pop,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,234761,4,True
260,Jake Owen,American Country Love Song,0O1x2tRm8ZpfDbcpOWZp7z,56,2016,country,0.529,0.891,8,-4.36,1,0.043,0.0457,0.0,0.0942,0.329,104.031,199747,4,True
261,Little Big Town,Your Side Of The Bed,7LwJG5mCWzQAz1tZr2FZ4D,41,2013,country,0.61,0.383,5,-7.543,1,0.0322,0.676,0.0,0.0949,0.164,137.766,221680,4,True
262,Franco Bianco,Mola - Bloody Mary Remix,47EnNNjIDeCQyTuO9aPCxX,17,2008,house,0.811,0.57,1,-15.274,1,0.0536,6.39e-06,0.947,0.0997,0.04,125.003,372982,4,False
263,mädmäx,HOW WE DO,1yO8cEQrvdkQ3PG0cT7E0P,44,2022,jazz,0.752,0.461,7,-8.589,0,0.0322,0.0276,0.403,0.192,0.498,84.997,92000,4,False
264,Jason Mraz,Have It All,7BXW1QCg56yzEBV8pW8pah,62,2018,acoustic,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,226107,4,True
265,H3llb3nt,Sleeper,2LIgYXBvwHAdFkpIADQKA3,0,2001,industrial,0.754,0.725,11,-8.001,0,0.0509,0.0118,0.829,0.351,0.391,104.05,232867,4,False
266,COCOBAT,Awesome Level,5mx3vXWDARLiLYWO0Q5iE1,0,2001,heavy-metal,0.432,0.991,2,-1.164,1,0.136,5.36e-05,0.806,0.29,0.133,109.572,202240,4,False
267,Juan Atkins,Transport - Carl Craig Remix - DJ Deep & Roman Poncet Rework,3Y3wN1aaMm3MXaBjpbRdBu,17,2017,detroit-techno,0.689,0.798,7,-11.277,1,0.0367,0.00763,0.904,0.103,0.307,130.01,470769,4,False
268,Dave Matthews Band,Mercy,5rG2QR9q2D2csdKsyaJTdh,42,2012,pop,0.632,0.465,0,-8.459,1,0.0293,0.302,5.7e-06,0.0929,0.305,96.001,268720,4,True
269,Owl Vision,Fucking Ill,2zve0gGYqrUxC6CUqM54c0,4,2009,club,0.582,0.887,0,-1.351,1,0.0986,0.00142,0.803,0.11,0.367,131.941,281818,4,False
270,Passenger,Survivors (Live from San Francisco),52wqSsM9B15sHVO7Vmr67q,38,2023,folk,0.37,0.479,7,-12.598,1,0.44,0.587,0.0,0.842,0.408,77.037,510720,3,False
271,Dave Tarrida,Humatics,2078qrG7BwHqBS0CQiBEWD,0,2001,techno,0.67,0.863,1,-12.576,1,0.0391,5.7e-06,0.676,0.123,0.284,132.466,362600,4,False
272,Alessia Cara,Wild Things,0bmm9xZUJQDR1tBhWtIXVM,61,2015,electro,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,188493,4,True
273,Usher,Confessions Part II,7wBThXx7BGZHJJ3aN3OPvv,68,2004,dance,0.845,0.467,1,-7.674,1,0.138,0.0586,0.0,0.0694,0.702,138.007,211200,4,True
274,Lil Wayne,Go DJ - Album Version (Edited),6iEvECKDbtcbfbTLNoQGe1,35,2004,hip-hop,0.759,0.78,6,-4.0,1,0.164,0.0803,0.0,0.171,0.715,157.961,281827,4,False
